CODDAT,DATACENTER,Country   Datacenter,VM_ID_TM,SMBIOS UUID,Object State,Previous Months Updates,CUSTOMER_ID_SCCD-TM,CUSTOMER_Name_SCCD-TM,Country of Customer,REGION,CATEGORY,VM,VCENTER,Customer Name,Customer CID_RvTools,CUSTOMER_UNSYNC_vCenter Attribute,CID,Folder,Product,SOLUTION,TYPE,LIFECYCLE,NEW VM X UUID,VM Powerstate,# Days Powered Off,Is Template?,DNS Name,CPUs,Memory,NICs,Disks,Total disk capacity MiB,Primary IP Address,Network #1,Network #2,Network #3,Network #4,Network #5,Network #6,Network #7,Network #8,Provisioned MiB,In Use MiB,OS according to the configuration file,OS according to the VMware Tools,OS TYPE,Appliance VM/Server,Exclusive for  Vmware,Out-of-Support Guest Operating System,RDM Disks?,On a Cluster?,VM ID,SMBIOS UUID,VM UUID,To be Migrated,Cluster
COL-TOC-D3310,NAOS-TOCA,COLOMBIA,VirtualMachine-vm-5475164-COL-TOC-D3310,420ac7fe-1934-4c83-1731-9331f5734456,,,LAA001-56,LA ASCENSION S A,CO,LATAM,Standard,2103175_CO,coltocvcenter01.cwllag.com,LA ASCENSION S A,,,2103175_CO,/COLTOCMAINDC/CWB_TOCA_IAAS/LAA001-56,IAAS,IaaS,Customer,Production,NO,poweredOn,#N/D,False,RLABOGS-CLSAP02.LAASCENSION.COM.CO,20,131072,1,3,522240,10.238.83.83,,,,,,,,,653433,212912,Microsoft Windows Server 2022 (64-bit),Microsoft Windows Server 2022 (64-bit),WINDOWS,,,,,,vm-5475164,420ac7fe-1934-4c83-1731-9331f5734456,500aaf57-b0f6-1e78-4233-3d8a3f53d7dc,,CLIAAS-POD1
COL-TOC-D3310,NAOS-TOCA,COLOMBIA,VirtualMachine-vm-3855695-COL-TOC-D3310,420a4dfb-de68-35d4-f46a-dc87e805d5dd,,,LAA001-56,LA ASCENSION S A,CO,LATAM,Standard,RLABOGS-AD01,coltocvcenter01.cwllag.com,LA ASCENSION S A,,,23864467.1.1.CO,/COLTOCMAINDC/CWB_TOCA_IAAS/LAA001-56,IAAS,IaaS,Customer,Production,NO,poweredOn,#N/D,False,RLABOGS-AD01.LAASCENSION.COM.CO,4,16384,2,1,153600,10.238.83.89,,,,,,,,,170076,96805,Microsoft Windows Server 2022 (64-bit),Microsoft Windows Server 2022 (64-bit),WINDOWS,,,,,,vm-3855695,420a4dfb-de68-35d4-f46a-dc87e805d5dd,500aa644-b5db-5f12-d6b2-4e73d3919fe0,,CLIAAS-POD2
COL-TOC-D3310,NAOS-TOCA,COLOMBIA,VirtualMachine-vm-3457377-COL-TOC-D3310,420ad4f7-e11c-c59e-530c-b512d09ae54a,,,LAA001-56,LA ASCENSION S A,CO,LATAM,Standard,RLABOGS-APP,coltocvcenter01.cwllag.com,LA ASCENSION S A,,,2081078.CO,/COLTOCMAINDC/CWB_TOCA_IAAS/LAA001-56,IAAS,IaaS,Customer,Production,NO,poweredOn,#N/D,False,RLABOGS-APP.LAASCENSION.COM.CO,4,16384,1,1,103424,10.238.83.86,,,,,,,,,119897,99187,Microsoft Windows Server 2016 (64-bit),Microsoft Windows Server 2022 (64-bit),WINDOWS,,,,,,vm-3457377,420ad4f7-e11c-c59e-530c-b512d09ae54a,500a7eb8-bfa1-0cf9-8e0b-21039f7f2acd,,CLIAAS-POD2
COL-TOC-D3310,NAOS-TOCA,COLOMBIA,VirtualMachine-vm-3389389-COL-TOC-D3310,420a1fd8-2216-6834-2b67-ddb526043136,,,LAA001-56,LA ASCENSION S A,CO,LATAM,Standard,RLABOGS-BD01,coltocvcenter01.cwllag.com,LA ASCENSION S A,,,2081077.CO,/COLTOCMAINDC/CWB_TOCA_IAAS/LAA001-56,IAAS,IaaS-SQL,Customer,Production,NO,poweredOn,#N/D,False,RLABOGS-BD01.LAASCENSION.COM.CO,8,16384,1,2,2301952,10.238.83.85,,,,,,,,,2318433,1507803,Microsoft Windows Server 2016 (64-bit),Microsoft Windows Server 2022 (64-bit),WINDOWS,,,,,,vm-3389389,420a1fd8-2216-6834-2b67-ddb526043136,500a8df0-07ba-cb5e-c354-67db2848aa6f,,CLIaaSSQL-7
COL-TOC-D3310,NAOS-TOCA,COLOMBIA,VirtualMachine-vm-1904254-COL-TOC-D3310,420afdbf-fbcd-94e6-8411-bd28f1a8e6df,,,LAA001-56,LA ASCENSION S A,CO,LATAM,Standard,RLABOGS-CLSAP01_BAJA,coltocvcenter01.cwllag.com,LA ASCENSION S A,,,2058805.CO,/COLTOCMAINDC/CWB_TOCA_IAAS/LAA001-56,IAAS,IaaS,Customer,Production,RENAMED,poweredOff,#N/D,False,,20,131072,1,2,512000,,,,,,,,,,643379,487594,Microsoft Windows Server 2016 (64-bit),Microsoft Windows Server 2016 (64-bit),WINDOWS,,,,,,vm-1904254,420afdbf-fbcd-94e6-8411-bd28f1a8e6df,500adf5c-b388-807e-7ea2-f97bbd63bdd2,,CLIAAS-POD2
COL-TOC-D3310,NAOS-TOCA,COLOMBIA,VirtualMachine-vm-1906192-COL-TOC-D3310,420a4917-79e0-f35f-3c93-907a68e8f3c1,,,LAA001-56,LA ASCENSION S A,CO,LATAM,Standard,RLABOGS-CLSAP02_BAJA,coltocvcenter01.cwllag.com,LA ASCENSION S A,,,2058806.CO,/COLTOCMAINDC/CWB_TOCA_IAAS/LAA001-56,IAAS,IaaS,Customer,Production,RENAMED,poweredOff,#N/D,False,,20,131072,1,2,512000,,,,,,,,,,643379,511165,Microsoft Windows Server 2016 (64-bit),Microsoft Windows Server 2016 (64-bit),WINDOWS,,,,,,vm-1906192,420a4917-79e0-f35f-3c93-907a68e8f3c1,500ad4bb-3ae8-a86a-27c8-c8d9205f5ef1,,CLIAAS-POD2
COL-TOC-D3310,NAOS-TOCA,COLOMBIA,VirtualMachine-vm-2730835-COL-TOC-D3310,420aa06e-0ded-b1af-d84c-241b1785faa5,,,LAI001-56,LA INSTRUMENTADORA S A S,CO,LATAM,Standard,INSTRUMENTADORA,coltocvcenter01.cwllag.com,LA INSTRUMENTADORA S A S,,,723262.1.3.CO,/COLTOCMAINDC/CWB_TOCA_IAAS/LAI001-56,IAAS,IaaS,Customer,Production,NO,poweredOn,#N/D,False,INSTRUMENTADORA,4,8192,1,1,131072,10.238.117.194,,,,,,,,,139351,124291,Microsoft Windows Server 2016 (64-bit),Microsoft Windows Server 2016 (64-bit),WINDOWS,,,,,,vm-2730835,420aa06e-0ded-b1af-d84c-241b1785faa5,500a1117-9f42-73cd-17e0-b6e11db35a27,,CLIAAS-POD3
COL-TOC-D3310,NAOS-TOCA,COLOMBIA,VirtualMachine-vm-4075468-COL-TOC-D3310,420ad7f9-feb0-7e42-8996-13206e633f6d,,,LAS001-56,LA S.A. SOCIEDAD DE APOYO AERONAUTICO S.A,CO,LATAM,Standard,CWBRSPRU,coltocvcenter01.cwllag.com,LA S.A. SOCIEDAD DE APOYO AERONAUTICO S.A,,,2035457.CO,/COLTOCMAINDC/CSD-Implementacion/LAS001-56,IAAS,IaaS,Customer,Implementation,NO,poweredOn,#N/D,False,CWBRSTEST.CO.TALMA.CORP,4,8192,1,1,204800,10.238.29.244,,,,,,,,,213080,200741,Microsoft Windows Server 2016 or later (64-bit),Microsoft Windows Server 2016 or later (64-bit),WINDOWS,,,,,,vm-4075468,420ad7f9-feb0-7e42-8996-13206e633f6d,500aa735-0bc7-17b6-7cc5-ec4379482333,,CLIAAS-POD1
COL-TOC-D3310,NAOS-TOCA,COLOMBIA,VirtualMachine-vm-395224-COL-TOC-D3310,420a8178-fb0e-68f3-435f-15bd7f18d1ca,,,LAS001-56,LA S.A. SOCIEDAD DE APOYO AERONAUTICO S.A,CO,LATAM,Standard,CWBRSLASA,coltocvcenter01.cwllag.com,LA S.A. SOCIEDAD DE APOYO AERONAUTICO S.A,,,2035458.CO,/COLTOCMAINDC/CSD-Implementacion/LAS001-56,IAAS,IaaS,Customer,Implementation,NO,poweredOn,#N/D,False,CWBRSPROD,4,12288,1,1,256000,10.238.29.243,,,,,,,,,268376,135086,Microsoft Windows Server 2016 or later (64-bit),Microsoft Windows Server 2016 or later (64-bit),WINDOWS,,,,,,vm-395224,420a8178-fb0e-68f3-435f-15bd7f18d1ca,500afebb-bf6b-88ea-0ac1-7bfac3a53ba3,,CLIAAS-POD3
COL-TOC-D3310,NAOS-TOCA,COLOMBIA,VirtualMachine-vm-3917599-COL-TOC-D3310,420a55f7-cb26-0601-f1d5-e214d08b367f,,,LAS001-56,LA S.A. SOCIEDAD DE APOYO AERONAUTICO S.A,CO,LATAM,Standard,2086702_CO,coltocvcenter01.cwllag.com,LA S.A. SOCIEDAD DE APOYO AERONAUTICO S.A,,,2086702.CO,/COLTOCMAINDC/CWB_TOCA_IAAS/LAS001-56,IAAS,IaaS,Customer,Production,RENAMED,poweredOn,#N/D,False,TLMCO004.CO.TALMA.CORP,2,4096,1,1,1228800,10.238.29.248,,,,,,,,,1232981,645308,Microsoft Windows Server 2022 (64-bit),Microsoft Windows Server 2022 (64-bit),WINDOWS,,,,,,vm-3917599,420a55f7-cb26-0601-f1d5-e214d08b367f,500af74b-abe2-c8fd-f8dc-bcc77f8718fe,,CLIAAS-POD2
COL-TOC-D3310,NAOS-TOCA,COLOMBIA,VirtualMachine-vm-4502026-COL-TOC-D3310,420a19f0-2f1b-14e5-0404-954fcf55ba8d,,,LAS001-56,LA S.A. SOCIEDAD DE APOYO AERONAUTICO S.A,CO,LATAM,Standard,2092704_CO,coltocvcenter01.cwllag.com,LA S.A. SOCIEDAD DE APOYO AERONAUTICO S.A,,,2092704.CO,/COLTOCMAINDC/CWB_TOCA_IAAS/LAS001-56,IAAS,IaaS,Customer,Production,NO,poweredOn,#N/D,False,TLMCO006.CO.TALMA.CORP,6,24576,1,1,512000,10.238.29.250,,,,,,,,,536669,300353,Microsoft Windows Server 2022 (64-bit),Microsoft Windows Server 2022 (64-bit),WINDOWS,,,,,,vm-4502026,420a19f0-2f1b-14e5-0404-954fcf55ba8d,500a2218-b4ce-c7f8-39e7-57102afaa31c,,CLIAAS-POD1
COL-TOC-D3310,NAOS-TOCA,COLOMBIA,VirtualMachine-vm-4034511-COL-TOC-D3310,420a88b6-b3e4-d90b-8b64-b3795eee9c74,,,LAS001-56,LA S.A. SOCIEDAD DE APOYO AERONAUTICO S.A,CO,LATAM,Standard,TLMCO005,coltocvcenter01.cwllag.com,LA S.A. SOCIEDAD DE APOYO AERONAUTICO S.A,,,2087953.CO,/COLTOCMAINDC/CWB_TOCA_IAAS/LAS001-56,IAAS,IaaS,Customer,Production,NO,poweredOn,#N/D,False,TLMCO005.co.talma.corp,4,8192,1,1,122880,10.238.29.249,,,,,,,,,131164,43596,Microsoft Windows Server 2022 (64-bit),Microsoft Windows Server 2022 (64-bit),WINDOWS,,,,,,vm-4034511,420a88b6-b3e4-d90b-8b64-b3795eee9c74,500a4155-e1e0-e6c2-8b74-2a2ca3a06d43,,CLIAAS-POD3
COL-TOC-D3310,NAOS-TOCA,COLOMBIA,VirtualMachine-vm-3899354-COL-TOC-D3310,420ae544-0c14-e0a4-7774-a09cb6114e38,,,LAS001-56,LA S.A. SOCIEDAD DE APOYO AERONAUTICO S.A,CO,LATAM,Standard,TLMCO001,coltocvcenter01.cwllag.com,LA S.A. SOCIEDAD DE APOYO AERONAUTICO S.A,,,2086704.CO,/COLTOCMAINDC/CWB_TOCA_IAAS/LAS001-56,IAAS,IaaS-SQL,Customer,Production,NO,poweredOn,#N/D,False,TLMCO001.CO.TALMA.CORP,4,32768,1,2,614400,10.238.29.245,,,,,,,,,647256,607131,Microsoft Windows Server 2016 (64-bit),Microsoft Windows Server 2022 (64-bit),WINDOWS,,,,,,vm-3899354,420ae544-0c14-e0a4-7774-a09cb6114e38,500ad66d-4d7b-865c-9181-f52ef6f637e9,,CLIaaSSQL-7
COL-TOC-D3310,NAOS-TOCA,COLOMBIA,VirtualMachine-vm-3917490-COL-TOC-D3310,420ab225-f18d-95e9-19d8-232b6dc8005e,,,LAS001-56,LA S.A. SOCIEDAD DE APOYO AERONAUTICO S.A,CO,LATAM,Standard,TLMCO002,coltocvcenter01.cwllag.com,LA S.A. SOCIEDAD DE APOYO AERONAUTICO S.A,,,2086705.CO,/COLTOCMAINDC/CWB_TOCA_IAAS/LAS001-56,IAAS,IaaS,Customer,Production,NO,poweredOn,#N/D,False,TLMCO002.CO.TALMA.CORP,6,32768,1,1,256000,10.238.29.246,,,,,,,,,288898,174769,Microsoft Windows Server 2022 (64-bit),Microsoft Windows Server 2022 (64-bit),WINDOWS,,,,,,vm-3917490,420ab225-f18d-95e9-19d8-232b6dc8005e,500a5c33-65e5-4fd3-6fbb-39f6602b3542,,CLIAAS-POD2
COL-TOC-D3310,NAOS-TOCA,COLOMBIA,VirtualMachine-vm-3917597-COL-TOC-D3310,420abffd-caef-f766-b1b7-221d15c6c951,,,LAS001-56,LA S.A. SOCIEDAD DE APOYO AERONAUTICO S.A,CO,LATAM,Standard,TLMCO003,coltocvcenter01.cwllag.com,LA S.A. SOCIEDAD DE APOYO AERONAUTICO S.A,,,2086703.CO,/COLTOCMAINDC/CWB_TOCA_IAAS/LAS001-56,IAAS,IaaS,Customer,Production,NO,poweredOn,#N/D,False,TLMCO003.CO.TALMA.CORP,4,12288,1,1,204800,10.238.29.247,,,,,,,,,217219,143196,Microsoft Windows Server 2022 (64-bit),Microsoft Windows Server 2022 (64-bit),WINDOWS,,,,,,vm-3917597,420abffd-caef-f766-b1b7-221d15c6c951,500aa8dd-9ac9-f3a7-ea4c-283b7a97f739,,CLIAAS-POD3
COL-TOC-D3310,NAOS-TOCA,COLOMBIA,VirtualMachine-vm-4136400-COL-TOC-D3310,420aaa08-06d7-7e1b-5a8b-a79aae81eb07,,,LAB015-56,LABORATORIO CLINICO CITISALUD S.A.S.,CO,LATAM,Standard,2088881_CO,coltocvcenter01.cwllag.com,LABORATORIO CLINICO CITISALUD S.A.S.,,,2088881.CO,/COLTOCMAINDC/CWB_TOCA_IAAS/LAB015-56,IAAS,IaaS,Customer,Production,NO,poweredOn,#N/D,False,WBAQBDLABC.CITISALUD.COM,10,20480,1,2,614400,10.238.64.35,,,,,,,,,634982,58857,Microsoft Windows Server 2016 (64-bit),Microsoft Windows Server 2022 (64-bit),WINDOWS,,,,,,vm-4136400,420aaa08-06d7-7e1b-5a8b-a79aae81eb07,500a2dcd-dfa0-e240-dc1c-12740f803c70,,CLIAAS-POD2
COL-TOC-D3310,NAOS-TOCA,COLOMBIA,VirtualMachine-vm-833112-COL-TOC-D3310,420a70bc-79c5-cbdc-d397-d7631abeda4f,,,LAB015-56,LABORATORIO CLINICO CITISALUD S.A.S.,CO,LATAM,Standard,CITI-CORE-DR,coltocvcenter01.cwllag.com,LABORATORIO CLINICO CITISALUD S.A.S.,,,,/COLTOCMAINDC/CWB_TOCA_IAAS/LAB015-56,IAAS,IaaS,Customer,Production,NO,poweredOn,#N/D,False,CITI-CORE-DR,2,4096,1,1,102400,10.238.64.40,,,,,,,,,106578,41951,Microsoft Windows Server 2016 or later (64-bit),Microsoft Windows Server 2019 (64-bit),WINDOWS,,,,,,vm-833112,420a70bc-79c5-cbdc-d397-d7631abeda4f,500a786d-8dfa-5305-e3a7-cb557407390e,,CLIAAS-POD2
COL-TOC-D3310,NAOS-TOCA,COLOMBIA,VirtualMachine-vm-5711766-COL-TOC-D3310,420a66ec-1631-32e0-f6e9-84a221d9f2f1,,,LAB015-56,LABORATORIO CLINICO CITISALUD S.A.S.,CO,LATAM,Standard,52728063_1_10_CO,coltocvcenter01.cwllag.com,LABORATORIO CLINICO CITISALUD S.A.S.,,,52728063.1.10.CO,/COLTOCMAINDC/CWB_TOCA_IAAS/LAB015-56,IAAS,IaaS,Customer,Production,NO,poweredOn,#N/D,False,CS-L-LISDB00,16,65536,1,7,952320,10.238.162.6,,,,,,,,,1017970,101253,Microsoft Windows Server 2022 (64-bit),Microsoft Windows Server 2025 (64-bit),WINDOWS,,,,,,vm-5711766,420a66ec-1631-32e0-f6e9-84a221d9f2f1,500aac20-4a8a-0e1b-34d4-a0db9ca37f44,,CLIaaSSQL-7
COL-TOC-D3310,NAOS-TOCA,COLOMBIA,VirtualMachine-vm-5711764-COL-TOC-D3310,420a1728-5c60-3aab-cf0e-7d9a3724801b,,,LAB015-56,LABORATORIO CLINICO CITISALUD S.A.S.,CO,LATAM,Standard,52728063_1_13_CO,coltocvcenter01.cwllag.com,LABORATORIO CLINICO CITISALUD S.A.S.,,,52728063.1.13.CO,/COLTOCMAINDC/CWB_TOCA_IAAS/LAB015-56,IAAS,IaaS,Customer,Production,NO,poweredOn,#N/D,False,CS-L-ADDS00,4,10240,1,2,102400,10.238.162.2,,,,,,,,,112729,47376,Microsoft Windows Server 2022 (64-bit),Microsoft Windows Server 2025 (64-bit),WINDOWS,,,,,,vm-5711764,420a1728-5c60-3aab-cf0e-7d9a3724801b,500a23fe-45f6-370b-2f7c-9f9ac32511b6,,CLIAAS-POD1
COL-TOC-D3310,NAOS-TOCA,COLOMBIA,VirtualMachine-vm-5711765-COL-TOC-D3310,420a705c-b983-985c-cd85-eee201cb9fd6,,,LAB015-56,LABORATORIO CLINICO CITISALUD S.A.S.,CO,LATAM,Standard,52728063_1_2_CO,coltocvcenter01.cwllag.com,LABORATORIO CLINICO CITISALUD S.A.S.,,,52728063.1.2.CO,/COLTOCMAINDC/CWB_TOCA_IAAS/LAB015-56,IAAS,IaaS,Customer,Production,NO,poweredOn,#N/D,False,CS-L-INFINITY00,9,32768,1,4,368640,10.238.162.4,,,,,,,,,401508,69138,Microsoft Windows Server 2022 (64-bit),Microsoft Windows Server 2025 (64-bit),WINDOWS,,,,,,vm-5711765,420a705c-b983-985c-cd85-eee201cb9fd6,500a71c2-0d44-4fa9-a23d-c34104f592c4,,CLIAAS-POD1
COL-TOC-D3310,NAOS-TOCA,COLOMBIA,VirtualMachine-vm-5714084-COL-TOC-D3310,420ac2f8-c08a-3f73-c888-05b2a35066bb,,,LAB015-56,LABORATORIO CLINICO CITISALUD S.A.S.,CO,LATAM,Standard,52728063_1_3_CO,coltocvcenter01.cwllag.com,LABORATORIO CLINICO CITISALUD S.A.S.,,,52728063.1.3.CO,/COLTOCMAINDC/CWB_TOCA_IAAS/LAB015-56,IAAS,IaaS,Customer,Production,NO,poweredOn,#N/D,False,cs-l-odooerp00,9,24576,1,2,344064,10.238.162.5,,,,,,,,,368738,30002,Ubuntu Linux (64-bit),Ubuntu Linux (64-bit),LINUX,,,,,,vm-5714084,420ac2f8-c08a-3f73-c888-05b2a35066bb,500af410-2485-3396-6dd1-58238d85e47c,,CLIAAS-UNIX
COL-TOC-D3310,NAOS-TOCA,COLOMBIA,VirtualMachine-vm-5711768-COL-TOC-D3310,420a0838-cc0e-9b07-816f-463ad10aa8a6,,,LAB015-56,LABORATORIO CLINICO CITISALUD S.A.S.,CO,LATAM,Standard,52728063_1_4_CO,coltocvcenter01.cwllag.com,LABORATORIO CLINICO CITISALUD S.A.S.,,,52728063.1.4.CO,/COLTOCMAINDC/CWB_TOCA_IAAS/LAB015-56,IAAS,IaaS,Customer,Production,NO,poweredOn,#N/D,False,CD-L-LISAPP00,12,32768,1,2,102400,10.238.162.98,,,,,,,,,135272,66686,Microsoft Windows Server 2022 (64-bit),Microsoft Windows Server 2025 (64-bit),WINDOWS,,,,,,vm-5711768,420a0838-cc0e-9b07-816f-463ad10aa8a6,500a24cb-9088-ff53-66a3-52825707cc97,,CLIAAS-POD1
COL-TOC-D3310,NAOS-TOCA,COLOMBIA,VirtualMachine-vm-3854479-COL-TOC-D3310,420a729b-967d-14a3-8821-44093de2fc6b,,,LAB026-56,LABORATORIO MEDICO ECHAVARRIA S.A.S.,CO,LATAM,Standard,CD-LME,coltocvcenter01.cwllag.com,LABORATORIO MEDICO ECHAVARRIA S.A.S.,,,6272837.1.7.CO,/COLTOCMAINDC/CSD-Implementacion/LAB026-56,IAAS,IaaS,Customer,Implementation,NO,poweredOn,#N/D,False,CD-LME.labmedico.local,8,8192,1,1,204800,10.238.120.147,,,,,,,,,213088,31147,Microsoft Windows Server 2016 (64-bit),Microsoft Windows Server 2016 (64-bit),WINDOWS,,,,,,vm-3854479,420a729b-967d-14a3-8821-44093de2fc6b,500a8843-e5df-a467-b303-f8c26e46632b,,CLIAAS-POD2
COL-TOC-D3310,NAOS-TOCA,COLOMBIA,VirtualMachine-vm-5738810-COL-TOC-D3310,420a4f14-fcdd-d4cc-d851-34c927f0c311,,,LAB026-56,LABORATORIO MEDICO ECHAVARRIA S.A.S.,CO,LATAM,Standard,ECARRDP2C-REP,coltocvcenter01.cwllag.com,LABORATORIO MEDICO ECHAVARRIA S.A.S.,,,,/COLTOCMAINDC/CSD-Implementacion/LAB026-56,IAAS,IaaS,Customer,Implementation,NEW VM,poweredOn,#N/D,False,ECARRDP2C.ecar.local,8,61440,1,2,133120,10.238.120.204,,,,,,,,,194655,87238,Microsoft Windows Server 2022 (64-bit),Microsoft Windows Server 2022 (64-bit),WINDOWS,,,,,,vm-5738810,420a4f14-fcdd-d4cc-d851-34c927f0c311,500a2d23-b620-9d3c-0eb9-103a82f53aca,,CLIAAS-POD1
COL-TOC-D3310,NAOS-TOCA,COLOMBIA,VirtualMachine-vm-4160882-COL-TOC-D3310,420abf12-2d1d-9a15-6e77-148d9111977d,,,LAB026-56,LABORATORIO MEDICO ECHAVARRIA S.A.S.,CO,LATAM,Standard,2089623_CO,coltocvcenter01.cwllag.com,LABORATORIO MEDICO ECHAVARRIA S.A.S.,,,2089623.CO,/COLTOCMAINDC/CWB_TOCA_IAAS/LAB026-56,IAAS,IaaS,Customer,Production,NO,poweredOn,#N/D,False,CI-LME-ABACO,8,10240,1,2,204800,10.238.120.148,,,,,,,,,215137,41920,Ubuntu Linux (64-bit),Ubuntu Linux (64-bit),LINUX,,,,,,vm-4160882,420abf12-2d1d-9a15-6e77-148d9111977d,500a4710-33c7-129d-cb70-8da6f2988ae1,,CLIAAS-UNIX
COL-TOC-D3310,NAOS-TOCA,COLOMBIA,VirtualMachine-vm-4470491-COL-TOC-D3310,420a7015-d965-1bf5-2b0e-c88ac6834d93,,,LAB026-56,LABORATORIO MEDICO ECHAVARRIA S.A.S.,CO,LATAM,Standard,6272837_1_9_CO,coltocvcenter01.cwllag.com,LABORATORIO MEDICO ECHAVARRIA S.A.S.,,,6272837.1.9.CO,/COLTOCMAINDC/CWB_TOCA_IAAS/LAB026-56,IAAS,IaaS,Customer,Production,NO,poweredOn,#N/D,False,RDP-LME.labmedico.local,8,16384,1,1,204800,10.238.120.150,,,,,,,,,221290,121054,Microsoft Windows Server 2019 (64-bit),Microsoft Windows Server 2019 (64-bit),WINDOWS,,,,,,vm-4470491,420a7015-d965-1bf5-2b0e-c88ac6834d93,500a9994-9ad5-d6a2-91ef-d2e66576f7cf,,CLIAAS-POD3
COL-TOC-D3310,NAOS-TOCA,COLOMBIA,VirtualMachine-vm-3960033-COL-TOC-D3310,420a4b3b-5c34-bd7e-a801-b053d56fd2be,,,LAB026-56,LABORATORIO MEDICO ECHAVARRIA S.A.S.,CO,LATAM,Standard,APLIMDE1,coltocvcenter01.cwllag.com,LABORATORIO MEDICO ECHAVARRIA S.A.S.,,,6272837.1.5.CO,/COLTOCMAINDC/CWB_TOCA_IAAS/LAB026-56,IAAS,IaaS,Customer,Production,NO,poweredOn,#N/D,False,APLIMDE1.labmedico.local,8,8192,1,3,2534604,10.238.120.149,,,,,,,,,2542893,2461317,Microsoft Windows Server 2016 (64-bit),Microsoft Windows Server 2019 (64-bit),WINDOWS,,,,,,vm-3960033,420a4b3b-5c34-bd7e-a801-b053d56fd2be,500aacbf-1cfb-a018-3cbb-8b84b5b30d46,,CLIAAS-POD3
COL-TOC-D3310,NAOS-TOCA,COLOMBIA,VirtualMachine-vm-5092968-COL-TOC-D3310,420a6c11-0057-9be2-fa82-ba812c02d9ef,,,LAB026-56,LABORATORIO MEDICO ECHAVARRIA S.A.S.,CO,LATAM,Standard,6272837_1_1_CO,coltocvcenter01.cwllag.com,LABORATORIO MEDICO ECHAVARRIA S.A.S.,,,6272837.1.1.CO,/COLTOCMAINDC/CWB_TOCA_IAAS/LAB026-56,IAAS,IaaS,Customer,Production,NO,poweredOn,#N/D,False,APPS-LME.labmedico.local,8,10240,1,2,589824,10.238.120.152,,,,,,,,,600161,443393,Microsoft Windows Server 2022 (64-bit),Microsoft Windows Server 2022 (64-bit),WINDOWS,,,,,,vm-5092968,420a6c11-0057-9be2-fa82-ba812c02d9ef,500a6c12-ae29-c47a-8fbf-1d0befbd9527,,CLIAAS-POD2
COL-TOC-D3310,NAOS-TOCA,COLOMBIA,VirtualMachine-vm-5092991-COL-TOC-D3310,420a55f1-10ed-c6f4-291f-eac0edca8d9e,,,LAB026-56,LABORATORIO MEDICO ECHAVARRIA S.A.S.,CO,LATAM,Standard,6272837_1_6_CO,coltocvcenter01.cwllag.com,LABORATORIO MEDICO ECHAVARRIA S.A.S.,,,6272837.1.6.CO,/COLTOCMAINDC/CWB_TOCA_IAAS/LAB026-56,IAAS,IaaS,Customer,Production,NO,poweredOn,#N/D,False,BD-LME.labmedico.local,8,32768,1,9,614400,10.238.120.153,,,,,,,,,647271,485662,Microsoft Windows Server 2019 (64-bit),Microsoft Windows Server 2019 (64-bit),WINDOWS,,,,,,vm-5092991,420a55f1-10ed-c6f4-291f-eac0edca8d9e,500a9674-e811-6047-578e-d0ce31c8d68f,,CLIAAS-POD3
COL-TOC-D3310,NAOS-TOCA,COLOMBIA,VirtualMachine-vm-4609482-COL-TOC-D3310,420ad734-7309-e5e5-d56f-3818186d421c,,,LAB026-56,LABORATORIO MEDICO ECHAVARRIA S.A.S.,CO,LATAM,Standard,6272837_1_8_CO,coltocvcenter01.cwllag.com,LABORATORIO MEDICO ECHAVARRIA S.A.S.,,,6272837.1.8.CO,/COLTOCMAINDC/CWB_TOCA_IAAS/LAB026-56,IAAS,IaaS,Customer,Production,NO,poweredOn,#N/D,False,PRINT-LME.labmedico.local,8,8192,1,2,204800,10.238.120.151,,,,,,,,,213088,48084,Microsoft Windows Server 2019 (64-bit),Microsoft Windows Server 2019 (64-bit),WINDOWS,,,,,,vm-4609482,420ad734-7309-e5e5-d56f-3818186d421c,500ace83-6f5a-9170-b04e-edfa9069b8c2,,CLIAAS-POD3
COL-TOC-D3310,NAOS-TOCA,COLOMBIA,VirtualMachine-vm-5761547-COL-TOC-D3310,420abb31-dc21-8fd6-973b-5958f25544f3,,,LAB028-56,LABORATORIOS ECAR S.A.,CO,LATAM,Standard,2102738_1_CO,coltocvcenter01.cwllag.com,LABORATORIOS ECAR S.A.,,,2102738.1.CO,/COLTOCMAINDC/CSD-Implementacion/LAB028-56,IAAS,IaaS,Customer,Implementation,NEW VM,poweredOn,#N/D,False,ECARRD4PC.ecar.local,16,65536,1,3,307200,10.238.120.208,,,,,,,,,372848,89416,Microsoft Windows Server 2022 (64-bit),Microsoft Windows Server 2022 (64-bit),WINDOWS,,,,,,vm-5761547,420abb31-dc21-8fd6-973b-5958f25544f3,500a62e0-e5e6-52f5-834b-a6ef0b8cbf62,,CLIAAS-POD1
